CST,NomeCst,CST_IndExigeTrib,CST_IndMonofasica,CST_IndReducaoAliq,CST_IndDiferimento,CST_IndReducaoBc,CST_IndTransferenciaCred,CST_IndCredPresIbsZfm,CST_IndAjusteCompet,CST_DthPublicacao,CST_DthIniVig,CST_DthFimVig,cClassTrib,NomeClassTrib,NomeReduzido,IndTribRegular,IndPermiteCredPres,PercRedIbs,PercRedCbs,TipoAliq,IndMonoRetem,IndMonoRet,IndMonoDif,IndMonoVal,IndEstornoCred,IndDere,IndNfe,IndNfce,IndCte,IndCteos,IndBpe,IndNf3e,IndNfcom,IndNfse,IndBpetm,IndBpeta,IndNfag,IndNfsvia,IndNfabi,IndNfgas,NroAnexo,TexUrlLegislacao,PossuiIndDfe,cClassTrib_DthPublicacao,cClassTrib_DthIniVig,cClassTrib_DthFimVig,QtdAnexos
550,Suspensão,True,False,False,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,550014,"Zona de Processamento de Exportação, observado os arts. 99, 100 e 102 da Lei Complementar nº 214, de 2025.",Zona de Processamento de Exportação,True,False,0.0,0.0,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art99,True,2025-05-05T00:00:00,2025-05-05T00:00:00,,0
550,Suspensão,True,False,False,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,550015,"Regime Tributário para Incentivo à Modernização e à Ampliação da Estrutura Portuária - Reporto, observado o art. 105 da Lei Complementar nº 214, de 2025.",Regime Tributário para Incentivo à Modernização e à Ampliação da Estrutura Portuária,True,False,0.0,0.0,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art105,True,2025-05-05T00:00:00,2025-05-05T00:00:00,,0
550,Suspensão,True,False,False,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,550016,"Regime Especial de Incentivos para o Desenvolvimento da Infraestrutura - Reidi, observado o art. 106 da Lei Complementar nº 214, de 2025.",Regime Especial de Incentivos para o Desenvolvimento da Infraestrutura,True,False,0.0,0.0,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art106,True,2025-05-05T00:00:00,2025-05-05T00:00:00,,0
550,Suspensão,True,False,False,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,550017,"Regime Tributário para Incentivo à Atividade Econômica Naval – Renaval, observado o art. 107 da Lei Complementar nº 214, de 2025.",Regime Tributário para Incentivo à Atividade Econômica Naval,True,False,0.0,0.0,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art107,True,2025-05-05T00:00:00,2025-05-05T00:00:00,,0
550,Suspensão,True,False,False,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,550018,"Desoneração da aquisição de bens de capital, observado o art. 109 da Lei Complementar nº 214, de 2025.",Desoneração da aquisição de bens de capital,True,False,0.0,0.0,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art109,True,2025-05-05T00:00:00,2025-05-05T00:00:00,,0
550,Suspensão,True,False,False,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,550019,"Importação de bem material por indústria incentivada para utilização na Zona Franca de Manaus, observado o art. 443 da Lei Complementar nº 214, de 2025.",Importação de bem material por indústria incentivada para utilização na ZFM,True,False,0.0,0.0,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art443,True,2025-05-05T00:00:00,2025-05-05T00:00:00,,0
550,Suspensão,True,False,False,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,550020,"Áreas de livre comércio, observado o art. 461 da Lei Complementar nº 214, de 2025.",Áreas de livre comércio,True,False,0.0,0.0,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art461,True,2025-05-05T00:00:00,2025-05-05T00:00:00,,0
550,Suspensão,True,False,False,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,550021,"Fornecimento de produtos agropecuários in natura para contribuinte do regime regular que promova industrialização destinada a exportação, observado o art. 82 da Lei Complementar nº 214, de 2025.
","Industrialização destinada a exportações
",True,False,0.0,0.0,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,"https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art82
",True,2025-09-30T15:52:36.277,2025-09-30T15:52:36.277,,0
550,Suspensão,True,False,False,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,550022,"Regime Especial de Incentivos para a Produção de Hidrogênio de Baixa Emissão de Carbono (Rehidro),  observado o art. 106 da Lei Complementar nº 214, de 2025.",Regime Especial de Incentivos para a Produção de Hidrogênio de Baixa Emissão de Carbono (Rehidro),True,False,0.0,0.0,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art106,True,2026-01-23T00:00:00,2026-01-01T00:00:00,,0
550,Suspensão,True,False,False,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,550023,"Operações com hidrocarbonetos líquidos derivados de petróleo não combustíveis ou de gás natural, inclusive nafta, observado o art. 172 da Lei Complementar nº 214, de 2025.","Operações com hidrocarbonetos líquidos derivados de petróleo não combustíveis ou de gás natural, inclusive nafta",True,False,0.0,0.0,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art172,True,2026-04-15T13:52:37.37,2026-01-01T00:00:00,,0
620,Tributação Monofásica,False,True,False,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,620001,"Tributação monofásica sobre combustíveis, observados os art. 172 da Lei Complementar nº 214, de 2025.",Tributação monofásica sobre combustíveis,False,False,0.0,0.0,2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,91721,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art172,True,2026-04-15T13:48:55.627,2025-05-05T00:00:00,,0
620,Tributação Monofásica,False,True,False,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,620002,"Tributação monofásica com responsabilidade pela retenção sobre combustíveis, observado o art. 178 da Lei Complementar nº 214, de 2025.",Tributação monofásica com responsabilidade pela retenção sobre combustíveis,False,False,0.0,0.0,2,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,91722,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art178,True,2026-03-23T00:00:00,2025-05-05T00:00:00,,0
620,Tributação Monofásica,False,True,False,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,620003,"Tributação monofásica com responsabilidade de retenção de tributos por terceiros, observado o art. 178 da Lei Complementar nº 214, de 2025.",Tributação monofásica com responsabilidade de retenção de tributos por terceiros,False,False,0.0,0.0,2,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,91723,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art178,True,2026-04-15T13:45:17.11,2025-05-05T00:00:00,,0
620,Tributação Monofásica,False,True,False,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,620004,"Tributação monofásica sobre mistura de EAC com gasolina A em percentual superior ou inferior ao obrigatório, observado o art. 179 da Lei Complementar nº 214, de 2025.",Tributação monofásica sobre mistura de EAC com gasolina A em percentual superior ao obrigatório,False,False,0.0,0.0,2,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,91724,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art179,True,2026-03-23T00:00:00,2025-05-05T00:00:00,,0
620,Tributação Monofásica,False,True,False,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,620005,"Tributação monofásica sobre mistura de EAC com gasolina A em percentual superior ou inferior ao obrigatório, observado o art. 179 da Lei Complementar nº 214, de 2025.",Tributação monofásica sobre mistura de EAC com gasolina A em percentual inferior ao obrigatório,False,False,0.0,0.0,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,91725,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art179,True,2026-03-23T00:00:00,2025-05-05T00:00:00,,0
620,Tributação Monofásica,False,True,False,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,620006,"Tributação monofásica sobre combustíveis cobrada anteriormente, observador o art. 180 da Lei Complementar nº 214, de 2025.",Tributação monofásica sobre combustíveis cobrada anteriormente,False,False,0.0,0.0,2,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,91726,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art180,True,2026-04-15T13:31:20.987,2025-05-05T00:00:00,,0
800,Transferência de crédito,False,False,False,False,False,True,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,800001,"Fusão, cisão ou incorporação, observado o art. 55 da Lei Complementar nº 214, de 2025.","Fusão, cisão ou incorporação",False,False,0.0,0.0,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art55,True,2025-05-05T00:00:00,2025-05-05T00:00:00,,0
800,Transferência de crédito,False,False,False,False,False,True,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,800002,"Transferência de crédito do associado, inclusive as cooperativas singulares, para cooperativa de que participa das operações antecedentes às operações em que fornece bens e serviços e os créditos presumidos, observado o art. 272 da Lei Complementar nº 214, de 2025.","Transferência de crédito do associado, inclusive as cooperativas singulares",False,False,0.0,0.0,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art272,True,2025-05-05T00:00:00,2025-05-05T00:00:00,,0
810,Ajuste de IBS na ZFM,False,False,False,False,False,False,True,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,810001,"Crédito presumido sobre o valor apurado nos fornecimentos a partir da Zona Franca de Manaus, observado o art. 450 da Lei Complementar nº 214, de 2025.",Crédito presumido sobre o valor apurado nos fornecimentos a partir da ZFM,False,False,0.0,0.0,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art450,True,2025-11-19T00:00:00,2025-05-05T00:00:00,,0
811,Ajustes,False,False,False,False,False,False,False,True,2025-09-30T00:00:00,2025-09-30T00:00:00,,811001,"Anulação de crédito proporcional ao valor das operações imunes e isentas, observado o art. 51 da Lei Complementar nº 214, de 2025.
","Anulação de Crédito por Saídas Imunes/Isentas
",False,False,0.0,0.0,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,,"https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art51
",True,2025-09-30T15:52:36.277,2025-09-30T15:52:36.277,,0
811,Ajustes,False,False,False,False,False,False,False,True,2025-09-30T00:00:00,2025-09-30T00:00:00,,811002,"Débitos de notas fiscais não processadas na apuração, observado o art. 45 da Lei Complementar nº 214, de 2025.
","Débitos de notas fiscais não processadas na apuração
",False,False,0.0,0.0,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,,"https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art45
",True,2025-09-30T15:52:36.277,2025-09-30T15:52:36.277,,0
811,Ajustes,False,False,False,False,False,False,False,True,2025-09-30T00:00:00,2025-09-30T00:00:00,,811003,"Débitos apurados após o desenquadramento do regime Simples Nacional, observado o art. 41 da Lei Complementar nº 214, de 2025.
","Desenquadramento do Simples Nacional
",False,False,0.0,0.0,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,,"https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art41
",True,2025-09-30T15:52:36.277,2025-09-30T15:52:36.277,,0
820,Tributação em documento específico,False,False,False,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,820001,"Documento com informações de fornecimento de serviços de planos de assistência à saúde elencados no art. 234 da Lei Complementar nº 214, de 2025, mas com tributação realizada por outro meio","Documento com informações de fornecimento de serviços de planos de assistência à saúde elencados no art. 234 da Lei Complementar nº214, de 2025",False,False,0.0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,92341,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art234,True,2026-04-15T13:59:01.233,2025-05-05T00:00:00,,4
820,Tributação em documento específico,False,False,False,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,820002,"Documento com informações de fornecimento de serviços de planos de assinstência funerária, mas com tributação realizada por outro meio, observado o art. 236 da Lei Complementar nº 214, de 2025.",Documento com informações de fornecimento de serviços de planos de assinstência funerária,False,False,0.0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,92361,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art236,True,2026-04-15T13:31:20.997,2025-05-05T00:00:00,,2
820,Tributação em documento específico,False,False,False,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,820003,"Documento com informações de fornecimento de serviços de planos de assinstência à saúde de animais domésticos, mas com tributação realizada por outro meio, observado o art. 243 da Lei Complementar nº 214, de 2025.",Documento com informações de fornecimento de serviços de planos de assistência à saúde de animais domésticos,False,False,0.0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,92431,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art243,True,2026-04-15T13:31:21,2025-05-05T00:00:00,,2
820,Tributação em documento específico,False,False,False,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,820004,"Documento com informações de prestação de serviços de consursos de prognósticos, mas com tributação realizada por outro meio, observado o art. 248 da Lei Complementar nº 214, de 2025.",Documento com informações de prestação de serviços de consursos de prognósticos,False,False,0.0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art248,True,2025-05-05T00:00:00,2025-05-05T00:00:00,,0
820,Tributação em documento específico,False,False,False,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,820005,"Documento com informações de alienação de bens imóveis, mas com tributação realizada por outro meio,, observado o art. 254 da Lei Complementar nº 214, de 2025.",Documento com informações de alienação de bens imóveis,False,False,0.0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art254,True,2026-04-15T13:36:30.573,2025-05-05T00:00:00,,0
820,Tributação em documento específico,False,False,False,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,820006,"Documento com informações de fornecimento de serviços de exploração de via, mas com tributação realizada por outro meio, observado o art. 11 da Lei Complementar nº 214, de 2025.
","Documento com informações de fornecimento de serviços de exploração de via
",False,False,0.0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,90111,"https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art11
",True,2026-04-15T13:31:20.973,2025-09-30T15:52:36.277,,4
820,Tributação em documento específico,False,False,False,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,820007,"Documento com informações de fornecimento de serviços financeiros, mas com tributação realizada por outro meio, observado o art. 181 da Lei Complementar nº 214, de 2025.",Documento com informações de fornecimento de serviços financeiros,False,False,0.0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,91811,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art181,True,2026-04-15T13:31:20.993,2025-11-19T00:00:00,,174
820,Tributação em documento específico,False,False,False,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,820008,"Documento com informações de fornecimento, mas com tributação realizada em fatura anterior, observado o art. 10 da Lei Complementar nº 214, de 2025.","Documento com informações de fornecimento, mas com tributação realizada em fatura anterior",False,False,0.0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art10,True,2025-11-19T00:00:00,2025-11-19T00:00:00,,0
820,Tributação em documento específico,False,False,False,False,False,False,False,False,2025-05-12T00:00:00,2025-05-01T00:00:00,,820009,"Cobrança relativa a fornecimentos declarados em outro documento, observado o art. 60 da Lei Complementar nº 214, de 2025.",Cobrança relativa a fornecimentos declarados em outro documento,False,False,0.0,0.0,3,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,False,False,True,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art60,True,2026-04-15T13:40:14.597,2026-01-01T00:00:00,,0
830,Exclusão da Base de Cálculo,True,False,False,False,False,False,False,False,2025-05-05T00:00:00,2025-05-05T00:00:00,,830001,"Documento com  exclusão da base de cálculo da CBS e do IBS refrente à energia elétrica fornecida pela distribuidora à unidade consumidora, conforme  Art 28, parágrafos 3° e 4°.",Documento com exclusão da BC da CBS e do IBS de energia elétrica fornecida pela distribuidora à UC,False,False,0.0,0.0,2,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art28,True,2025-05-05T00:00:00,2025-05-05T00:00:00,,0
